search_count,view_count,wishlist_count,cart_item_count,order_count,avg_order_value,total_spent,promo_keyword_count,membership_points,preferred_genre_count,persona,price_sensitivity,next_best_action,purchase_intent
10,13,0,0,13,231289.3271545807,3165391.0279403515,1,420,4,loyal_member,medium,reengage_catalog,0.99
1,0,3,2,14,216833.6630677028,2966984.663660233,2,413,4,loyal_member,medium,reengage_catalog,0.9794
7,8,5,4,7,201044.10550017585,1726468.165446689,2,269,1,loyal_member,medium,reengage_catalog,0.99
4,5,7,5,4,186890.9599420332,737062.9306662789,2,147,0,high_intent_buyer,medium,bundle_related_products,0.99
7,2,3,3,5,251348.15557573037,1206081.1290687546,6,146,2,loyal_member,high,reengage_catalog,0.99
1,11,3,0,9,215864.74058169118,2187187.7955963816,3,250,0,loyal_member,high,reengage_catalog,0.949
7,3,3,1,6,268242.5497819445,1381839.194886384,1,137,1,loyal_member,medium,reengage_catalog,0.9727
5,13,0,1,12,234059.6639173843,2996825.6315255743,6,410,1,loyal_member,high,reengage_catalog,0.99
9,10,6,2,6,180272.61833549885,1119439.0333072352,5,94,3,high_intent_buyer,high,bundle_related_products,0.9365
8,0,0,5,9,237746.90950508695,2345669.4243470766,3,219,2,loyal_member,high,reengage_catalog,0.99
0,19,5,3,11,257718.11895790583,2793503.086714974,4,424,0,loyal_member,high,reengage_catalog,0.99
7,3,1,3,4,209354.59284371996,737157.3218528746,6,67,3,high_intent_buyer,high,bundle_related_products,0.989
3,18,2,2,9,212343.8109782618,1737248.6946068695,0,257,1,loyal_member,medium,reengage_catalog,0.9623
10,3,5,1,8,207775.8678272289,1739599.1655951934,6,246,2,loyal_member,high,reengage_catalog,0.946
10,6,0,0,1,116074.36712860348,0.0,6,35,3,deal_hunter,high,push_coupon,0.3327
6,7,4,1,14,316677.1556674452,4268743.764162668,5,486,2,loyal_member,high,reengage_catalog,0.99
6,9,7,3,6,229457.70894961103,1466044.9756096108,2,194,0,loyal_member,medium,reengage_catalog,0.9574
2,12,5,5,0,194372.8906801456,236289.3809917132,2,106,2,high_intent_buyer,medium,bundle_related_products,0.99
3,17,3,5,7,163743.99200057003,1189277.6702164153,3,144,2,high_intent_buyer,high,bundle_related_products,0.9647
3,14,4,0,6,216883.78707785314,1216065.0147814748,4,142,3,loyal_member,high,reengage_catalog,0.99
1,8,0,5,14,181286.63624226113,2380272.9113928485,4,261,1,loyal_member,high,reengage_catalog,0.9897
1,12,7,0,13,258106.78720687894,3411775.334331033,4,359,0,loyal_member,high,reengage_catalog,0.99
2,8,5,1,14,97605.02470961095,1191964.7500354678,2,135,3,high_intent_buyer,high,bundle_related_products,0.99
1,14,3,0,2,169411.2644192199,406936.863972025,3,70,3,deal_hunter,high,push_coupon,0.8704
3,12,6,1,11,170902.5484858932,1814758.9657738677,4,190,0,loyal_member,high,reengage_catalog,0.99
1,8,5,3,2,197312.15814131484,497072.69510914746,2,95,4,high_intent_buyer,medium,bundle_related_products,0.99
1,2,6,4,11,216932.90029879884,2349833.4826170546,2,233,0,loyal_member,medium,reengage_catalog,0.9712
11,13,7,1,8,209642.805843588,1492408.748440492,6,261,3,loyal_member,high,reengage_catalog,0.9114
8,7,5,3,3,185404.3523716754,652589.5113378294,3,159,2,high_intent_buyer,high,bundle_related_products,0.99
4,7,6,5,7,203562.12263503618,1264117.8362299928,2,214,2,loyal_member,medium,reengage_catalog,0.99
9,1,5,1,14,229028.10480420335,3245797.961897864,5,338,0,loyal_member,high,reengage_catalog,0.9767
6,17,1,4,0,286908.97929628467,71587.31379238058,2,34,4,high_intent_buyer,low,bundle_related_products,0.9507
4,16,0,0,12,203161.69485331044,2469289.4685507603,0,242,2,loyal_member,medium,reengage_catalog,0.9855
5,16,6,0,9,190457.46960401617,1778955.6410451746,4,193,4,loyal_member,high,reengage_catalog,0.9658
7,2,3,1,7,267616.3331397037,1704539.5584869545,5,288,0,loyal_member,high,reengage_catalog,0.99
3,1,2,0,10,145410.69558765457,1464630.4239065717,6,226,3,loyal_member,high,reengage_catalog,0.99
4,18,2,1,2,149647.76132894383,184700.46424008533,1,65,4,high_intent_buyer,medium,bundle_related_products,0.9354
5,19,7,3,14,240815.6816611142,3357346.095098611,4,377,3,loyal_member,high,reengage_catalog,0.99
10,15,2,5,5,225673.16088327268,1017621.1529455046,4,196,4,high_intent_buyer,high,bundle_related_products,0.99
0,19,1,0,11,199350.73293288058,2197909.9218267077,2,225,0,loyal_member,medium,reengage_catalog,0.99
2,2,5,2,6,153330.50039716408,1116593.4028176414,1,98,4,high_intent_buyer,medium,bundle_related_products,0.8231
8,8,7,2,12,293566.3221605032,3079282.96502589,4,434,4,loyal_member,high,reengage_catalog,0.99
10,4,7,3,4,190013.78521018653,853627.5627702842,1,132,2,high_intent_buyer,medium,bundle_related_products,0.925
10,1,3,5,12,100666.82937192597,965618.8473093621,6,123,1,high_intent_buyer,high,bundle_related_products,0.9355
9,17,7,4,11,247742.06526015405,2821339.348904897,5,290,3,loyal_member,high,reengage_catalog,0.99
2,2,7,4,1,164281.11773755043,224901.42366077827,4,31,3,deal_hunter,high,push_coupon,0.9609
10,8,6,3,10,217467.7189957422,2144889.8199311635,5,242,3,loyal_member,high,reengage_catalog,0.99
9,16,2,0,5,158283.59279139212,738915.1108134949,5,115,3,high_intent_buyer,high,bundle_related_products,0.9247
5,10,4,4,3,135769.8703731263,710570.9911956456,2,58,2,high_intent_buyer,medium,bundle_related_products,0.9646
3,16,3,4,1,230408.7064922764,326527.93255383766,1,35,3,high_intent_buyer,medium,bundle_related_products,0.99
4,10,4,4,5,211240.08214644797,1408376.9129329748,4,149,3,loyal_member,high,reengage_catalog,0.9841
2,1,7,5,13,277952.6336355059,3709197.704886548,3,426,1,loyal_member,high,reengage_catalog,0.9602
7,5,5,3,2,169170.43432983477,210827.64413467655,3,86,1,deal_hunter,high,push_coupon,0.8683
11,15,5,5,12,196724.67999142487,2359430.4014771422,6,282,0,loyal_member,high,reengage_catalog,0.99
10,11,5,3,6,180921.28899894582,1594306.052205437,3,210,0,loyal_member,high,reengage_catalog,0.99
8,14,7,4,8,116549.87323020701,587189.8379533433,2,12,0,high_intent_buyer,high,bundle_related_products,0.99
7,12,4,1,8,214873.97674862063,1824795.8314102523,0,165,2,loyal_member,medium,reengage_catalog,0.99
5,3,0,4,14,255952.54898462252,3666651.0295769935,1,457,3,loyal_member,medium,reengage_catalog,0.9272
4,9,3,0,5,196347.53078194987,1033686.7184263654,1,202,0,high_intent_buyer,medium,bundle_related_products,0.99
10,11,2,3,8,179646.41289055382,1488657.9221721897,5,153,0,loyal_member,high,reengage_catalog,0.99
5,10,7,0,3,145891.28562325932,458876.9586022672,5,102,3,deal_hunter,high,push_coupon,0.99
3,17,4,3,2,192182.6701603592,375669.6498992669,4,81,4,deal_hunter,high,push_coupon,0.99
6,10,4,1,9,267073.62254573347,2307790.9653063337,1,349,3,loyal_member,medium,reengage_catalog,0.9384
2,5,4,2,10,297299.5829173566,3058754.677961602,0,351,2,loyal_member,low,reengage_catalog,0.9708
6,16,5,4,9,170661.04439536424,1715938.653271021,6,236,1,loyal_member,high,reengage_catalog,0.99
7,4,0,1,3,122341.47864061176,432683.42834928137,3,75,3,deal_hunter,high,push_coupon,0.7857
2,13,5,3,11,184252.03792470496,1872921.9545922617,1,229,1,loyal_member,medium,reengage_catalog,0.9775
6,13,4,2,11,236481.73094161437,2742642.9713869467,4,343,2,loyal_member,high,reengage_catalog,0.9835
6,8,1,3,12,228792.99872769904,2684290.3429941162,3,305,1,loyal_member,high,reengage_catalog,0.99
0,3,7,2,2,213093.81617335265,830724.6683801373,2,34,3,high_intent_buyer,medium,bundle_related_products,0.9487
4,12,4,4,4,125378.7015867288,473526.02522630076,2,55,4,high_intent_buyer,medium,bundle_related_products,0.99
8,4,5,4,5,142970.55202961346,670118.175585263,2,148,2,high_intent_buyer,medium,bundle_related_products,0.99
3,16,4,2,9,274535.7260468726,2561974.795465485,4,304,1,loyal_member,high,reengage_catalog,0.99
11,9,5,0,7,138719.6915797944,927061.1844136834,4,191,2,high_intent_buyer,high,bundle_related_products,0.99
9,11,7,4,0,216304.73104641578,0.0,6,0,0,deal_hunter,high,push_coupon,0.9764
6,3,4,0,2,144189.087736929,500336.0899742183,3,42,3,high_intent_buyer,high,bundle_related_products,0.9183
4,15,7,4,13,216236.4162884555,2606370.9976824825,0,359,0,loyal_member,medium,reengage_catalog,0.9799
5,16,4,4,10,262262.82519658736,2564677.6705170767,6,357,0,loyal_member,high,reengage_catalog,0.99
1,16,0,5,11,313619.0096946547,3593360.213526492,1,401,0,loyal_member,low,reengage_catalog,0.99
0,9,2,0,4,235279.02395294944,945224.0083970777,0,111,4,high_intent_buyer,medium,bundle_related_products,0.99
8,4,6,2,6,182826.88198744008,1044498.7219036466,3,181,4,high_intent_buyer,high,bundle_related_products,0.9774
5,7,6,2,8,176815.74218080592,1422943.8695922683,0,211,2,loyal_member,medium,reengage_catalog,0.99
0,16,6,1,3,196589.48558035796,565200.4051938677,0,95,2,high_intent_buyer,medium,bundle_related_products,0.99
1,17,5,3,13,198821.61608349398,2545881.5223529367,2,370,1,loyal_member,medium,reengage_catalog,0.99
3,9,6,1,0,144319.13717287948,143324.88176596112,2,0,0,high_intent_buyer,medium,bundle_related_products,0.9233
0,3,0,4,1,153894.7998393312,0.0,3,62,0,deal_hunter,high,push_coupon,0.6882
0,3,1,0,1,53818.97556086446,0.0,4,29,4,deal_hunter,high,push_coupon,0.02
1,4,6,2,0,101127.84563836706,167824.5944274532,5,0,3,deal_hunter,high,push_coupon,0.6743
2,19,5,2,6,203472.29072196272,1187750.1981634733,0,129,0,high_intent_buyer,medium,bundle_related_products,0.9634
8,3,4,5,4,147491.23313643996,365534.4241612655,5,2,4,deal_hunter,high,push_coupon,0.99
0,7,7,3,9,190325.56094847881,1732296.1188824812,0,168,4,loyal_member,medium,reengage_catalog,0.99
0,15,3,2,10,271752.5647123078,2718118.5032506743,0,295,0,loyal_member,medium,reengage_catalog,0.9774
1,13,1,2,14,302413.1151607678,4200727.73055995,0,596,2,loyal_member,low,upsell_membership,0.9008
1,5,2,3,4,179952.79765816225,640479.1500227245,5,134,1,high_intent_buyer,high,bundle_related_products,0.99
7,3,6,1,2,79157.83661410758,194138.5063591044,3,69,0,deal_hunter,high,push_coupon,0.9458
3,12,5,3,5,222522.39943408268,1209689.3055562896,5,201,3,loyal_member,high,reengage_catalog,0.99
3,14,1,2,14,242603.41099665064,3133930.2163072173,1,398,2,loyal_member,medium,reengage_catalog,0.99
3,0,2,5,2,216426.2672369125,191056.90463448025,4,0,2,deal_hunter,high,push_coupon,0.9107
10,13,5,3,11,133307.17076939493,1564552.5610251643,3,220,4,loyal_member,high,reengage_catalog,0.99
6,7,6,2,11,83875.87770617941,978103.5745669669,2,136,1,high_intent_buyer,high,bundle_related_products,0.99
11,8,0,0,14,203339.0813351897,2933756.2983595207,3,395,0,loyal_member,high,reengage_catalog,0.99
0,14,1,1,10,126039.0389525973,1384640.877799825,4,127,0,loyal_member,high,reengage_catalog,0.99
6,9,6,0,1,114712.2769571828,50552.52034880128,2,82,2,high_intent_buyer,high,bundle_related_products,0.99
0,10,3,2,4,205448.27487752077,735894.0382507552,3,145,3,high_intent_buyer,high,bundle_related_products,0.9852
0,5,7,0,2,168550.53344030288,416944.6829954448,5,116,1,deal_hunter,high,push_coupon,0.7502
7,10,2,4,5,122016.73612417506,436660.2742839713,1,120,1,high_intent_buyer,medium,bundle_related_products,0.99
0,2,4,3,9,308051.227224024,2629377.524351647,0,284,2,loyal_member,low,reengage_catalog,0.9419
5,18,7,2,14,159430.87485538222,2060352.2233196145,5,192,0,loyal_member,high,reengage_catalog,0.99
9,13,0,5,7,197035.06540757403,1172951.826268706,3,134,0,high_intent_buyer,high,bundle_related_products,0.9791
1,3,4,0,3,118645.32502803141,515690.8398237741,6,22,1,category_browser,high,reengage_catalog,0.682
2,4,3,2,4,186907.59215717128,775568.264228878,2,173,3,high_intent_buyer,medium,bundle_related_products,0.99
11,9,5,1,1,143216.55011459993,166556.06663981584,6,12,3,deal_hunter,high,push_coupon,0.9788
4,16,1,0,2,133426.27945864812,196965.2693000435,5,74,2,deal_hunter,high,push_coupon,0.7439
7,11,6,0,1,75156.20224290308,200234.63873055385,0,50,3,high_intent_buyer,high,bundle_related_products,0.99
4,15,5,1,11,254054.36665289025,2559363.533646196,2,270,2,loyal_member,medium,reengage_catalog,0.99
2,19,2,2,5,254624.21408007387,1541070.6170789925,6,249,4,loyal_member,high,reengage_catalog,0.99
7,2,0,4,4,141697.06383937184,458386.79665658553,5,46,4,deal_hunter,high,push_coupon,0.99
11,9,6,3,9,150920.8671134642,1169492.3349631499,1,78,3,high_intent_buyer,medium,bundle_related_products,0.99
0,6,0,4,12,153110.32264484657,1995457.910332002,1,310,0,loyal_member,medium,reengage_catalog,0.9742
0,10,0,3,5,205082.7733258821,1132585.6139760406,4,218,1,high_intent_buyer,high,bundle_related_products,0.99
8,17,2,0,9,177761.57920240232,1407611.0982746256,4,214,2,loyal_member,high,reengage_catalog,0.99
0,4,3,2,1,156878.68689474338,0.0,6,55,3,deal_hunter,high,push_coupon,0.5686
3,8,4,2,6,235532.7156185352,1180963.7618114878,1,226,4,high_intent_buyer,medium,bundle_related_products,0.99
4,9,3,1,13,262022.78642405788,3194080.436624857,4,399,2,loyal_member,high,reengage_catalog,0.99
10,15,4,5,1,201662.35469295608,290328.19230610377,5,97,2,deal_hunter,high,push_coupon,0.9583
5,18,0,3,12,164274.8865661482,1994525.3236573003,3,316,2,loyal_member,high,reengage_catalog,0.99
11,17,7,2,9,251433.9583584443,2163485.367938397,3,209,3,loyal_member,high,reengage_catalog,0.99
3,1,2,5,4,181476.62444301907,847690.5857410874,4,82,1,high_intent_buyer,high,bundle_related_products,0.99
3,5,6,2,7,266683.5989715819,1816251.7258699012,4,216,3,loyal_member,high,reengage_catalog,0.99
2,17,4,1,2,209160.00944566712,312263.6633494614,0,26,0,high_intent_buyer,medium,bundle_related_products,0.9791
11,6,1,0,5,166390.37822566976,793922.508983504,4,93,0,high_intent_buyer,high,bundle_related_products,0.9169
6,16,7,0,4,168178.06673508944,595169.1966018447,1,18,0,high_intent_buyer,medium,bundle_related_products,0.99
7,19,0,1,6,279755.4838673095,1717115.2539238606,4,197,3,loyal_member,high,reengage_catalog,0.99
5,18,4,3,13,265960.80380693823,3271844.5061366204,1,347,4,loyal_member,medium,reengage_catalog,0.9554
1,6,4,3,10,182288.7554249026,1719140.654254081,4,280,0,loyal_member,high,reengage_catalog,0.9539
2,7,1,2,13,203854.30536848854,2709856.4263048423,0,308,0,loyal_member,medium,reengage_catalog,0.99
6,11,5,2,1,195898.3850054826,459151.61191715655,3,16,2,deal_hunter,high,push_coupon,0.9069
8,18,5,5,12,146496.89477005377,1803055.4771476234,5,184,3,loyal_member,high,reengage_catalog,0.99
0,13,2,4,1,124945.35683486049,362729.4601725397,2,35,1,high_intent_buyer,medium,bundle_related_products,0.9653
11,14,5,2,1,161157.75827944078,317995.16127506696,5,106,1,deal_hunter,high,push_coupon,0.99
3,14,5,1,0,204491.89540123206,335601.69824713084,3,86,4,deal_hunter,high,push_coupon,0.9263
0,12,6,5,10,267180.9710114164,2684326.3204112584,3,296,2,loyal_member,high,reengage_catalog,0.99
5,6,5,4,1,104401.0938909467,260715.35795954068,3,0,4,deal_hunter,high,push_coupon,0.9849
10,5,0,3,6,321048.2325061017,1906833.6205811636,0,262,3,loyal_member,low,reengage_catalog,0.99
6,3,2,5,1,141336.72356159316,0.0,0,0,1,high_intent_buyer,medium,bundle_related_products,0.8981
8,18,0,1,3,166663.56106707745,460920.7761449653,4,8,0,deal_hunter,high,push_coupon,0.9862
3,0,5,3,13,234504.16384262624,3010965.4214344174,4,420,0,loyal_member,high,reengage_catalog,0.99
2,2,0,2,9,163120.90177780762,1717050.728312265,5,188,1,loyal_member,high,reengage_catalog,0.99
2,8,2,0,13,274159.9470703374,3859509.688060217,1,445,0,loyal_member,medium,reengage_catalog,0.99
2,1,2,1,6,124767.10106283877,597863.5948809091,6,74,2,high_intent_buyer,high,bundle_related_products,0.9438
5,2,7,3,0,113662.76809255076,22928.186983631353,3,0,1,deal_hunter,high,push_coupon,0.9475
8,10,5,1,1,105788.53069475453,222222.5966199963,5,0,3,deal_hunter,high,push_coupon,0.99
3,17,2,1,1,125479.40668111834,192911.5251699724,5,0,1,deal_hunter,high,push_coupon,0.7508
8,2,4,5,9,181072.42135604043,1816532.3338566185,1,164,0,loyal_member,medium,reengage_catalog,0.9588
7,8,7,4,10,201324.25735661516,1792189.905801499,4,264,4,loyal_member,high,reengage_catalog,0.99
0,10,7,3,4,134340.28725062907,818658.8955968104,4,172,3,high_intent_buyer,high,bundle_related_products,0.959
0,19,2,4,14,294818.6856475549,4104664.411163912,4,487,2,loyal_member,high,reengage_catalog,0.99
6,0,0,5,12,221271.66280094662,2647422.115521607,6,369,3,loyal_member,high,reengage_catalog,0.99
3,16,7,5,11,273317.6240245169,2964523.540176727,2,354,0,loyal_member,medium,reengage_catalog,0.99
6,0,6,0,14,231311.2406487303,3382460.902339095,1,354,0,loyal_member,medium,reengage_catalog,0.99
1,4,4,0,4,238154.46341484162,938074.4712462242,0,104,2,high_intent_buyer,medium,bundle_related_products,0.99
2,19,5,0,4,250474.5425114674,1129965.107312304,2,63,1,high_intent_buyer,medium,bundle_related_products,0.9828
4,5,1,0,0,157097.32807229794,42467.8473023372,2,83,3,category_browser,medium,reengage_catalog,0.2543
4,4,3,4,9,236570.18273036045,2141605.4681668505,4,290,2,loyal_member,high,reengage_catalog,0.99
5,5,3,0,13,254113.25863139884,3343339.6424142937,4,441,0,loyal_member,high,reengage_catalog,0.9595
7,4,5,2,11,89195.33969850588,894057.2499199249,4,78,0,high_intent_buyer,high,bundle_related_products,0.99
2,6,5,3,8,226417.99048198317,1721695.7995521615,6,181,2,loyal_member,high,reengage_catalog,0.99
1,11,6,5,8,166911.8592365751,1160143.4519676615,5,179,4,high_intent_buyer,high,bundle_related_products,0.99
9,16,7,1,10,224817.61620370083,2604943.3804682037,5,257,0,loyal_member,high,reengage_catalog,0.99
0,7,1,1,9,248555.71613872325,2147523.6159053105,3,194,0,loyal_member,high,reengage_catalog,0.9716
11,17,5,0,1,177741.03112080274,155707.200595912,3,17,2,deal_hunter,high,push_coupon,0.898
6,4,2,2,0,162041.63658893996,170444.69947187186,6,14,2,deal_hunter,high,push_coupon,0.6783
9,1,1,5,13,265567.7035457055,3512555.4049028098,5,475,1,loyal_member,high,reengage_catalog,0.9061
5,14,4,3,13,301426.7248322923,3686518.723586158,1,389,0,loyal_member,low,reengage_catalog,0.9531
10,9,3,1,6,94287.0496155718,669702.7734522414,3,27,0,high_intent_buyer,high,bundle_related_products,0.99
10,6,0,3,0,242839.74928076554,0.0,4,0,4,deal_hunter,high,push_coupon,0.8208
4,8,6,2,0,113827.2640164142,10315.028176427597,2,0,2,high_intent_buyer,high,bundle_related_products,0.9443
3,0,2,1,2,64282.4239066068,202413.47468701817,5,32,2,deal_hunter,high,push_coupon,0.4383
2,15,3,0,9,174573.73473469153,1372370.2546190382,6,126,3,loyal_member,high,reengage_catalog,0.99
3,11,1,2,4,165809.2380386828,756933.8548442961,0,71,0,high_intent_buyer,medium,bundle_related_products,0.9315
1,10,6,2,1,163915.04947073624,230421.604660035,4,0,3,deal_hunter,high,push_coupon,0.9576
5,8,6,0,5,177074.7593175231,946680.8402126064,5,181,1,high_intent_buyer,high,bundle_related_products,0.99
3,11,4,5,14,207054.10039528555,2875785.7820718917,4,282,4,loyal_member,high,reengage_catalog,0.99
5,16,2,2,0,162259.45396521108,115172.47694901995,2,79,4,high_intent_buyer,medium,bundle_related_products,0.9192
6,7,6,2,0,45000.0,0.0,3,0,1,deal_hunter,high,push_coupon,0.9523
6,12,2,0,8,188218.47977702093,1682417.1793633183,4,232,3,loyal_member,high,reengage_catalog,0.99
2,16,2,2,11,226587.44153508876,2379258.129525345,2,239,3,loyal_member,medium,reengage_catalog,0.99
6,15,7,1,1,173642.90445826133,116354.21978455171,3,0,3,deal_hunter,high,push_coupon,0.919
10,7,0,5,4,180932.3872618795,843409.9110852617,5,133,2,high_intent_buyer,high,bundle_related_products,0.99
9,3,5,1,1,122376.39209640549,125520.40731825662,2,0,0,high_intent_buyer,medium,bundle_related_products,0.9182
7,3,0,0,0,123907.19725487856,0.0,6,0,2,new_explorer,high,recommend_entry_products,0.0949
9,11,2,3,11,263939.75119389896,2613665.950435559,0,260,3,loyal_member,medium,reengage_catalog,0.99
6,12,0,1,11,190437.55260023964,2027871.4674640882,6,214,0,loyal_member,high,reengage_catalog,0.99
4,19,7,5,10,134895.3269729095,1085555.8794938982,4,77,1,high_intent_buyer,high,bundle_related_products,0.9743
9,1,4,1,1,185144.8237245178,468791.2114190848,2,33,4,high_intent_buyer,medium,bundle_related_products,0.8129
6,14,3,2,4,75292.68017493696,432265.26792765834,0,2,1,high_intent_buyer,high,bundle_related_products,0.99
2,2,2,1,12,142242.9027853689,1806703.045661085,6,219,2,loyal_member,high,reengage_catalog,0.9454
3,10,5,0,7,237232.39465489975,1534977.547762581,4,171,2,loyal_member,high,reengage_catalog,0.9462
1,7,1,1,6,153039.2137587089,863238.6951061967,3,142,3,high_intent_buyer,high,bundle_related_products,0.99
11,1,7,3,7,141985.7169482401,835251.9686257294,2,140,4,high_intent_buyer,medium,bundle_related_products,0.9821
8,5,6,3,6,263381.3818502239,1759794.0621532032,4,295,0,loyal_member,high,reengage_catalog,0.9441
2,3,0,0,12,198252.68981642177,2672040.329089445,6,337,4,loyal_member,high,reengage_catalog,0.99
9,10,5,4,12,242766.1348691444,3021375.5999940303,2,339,3,loyal_member,medium,reengage_catalog,0.99
9,19,5,2,6,261027.33901017086,1441656.1485765665,5,167,3,loyal_member,high,reengage_catalog,0.99
0,13,0,1,10,199149.1080439759,1932416.9538047493,4,254,2,loyal_member,high,reengage_catalog,0.99
6,6,1,1,5,201890.05064667924,936832.6758967263,1,44,4,high_intent_buyer,medium,bundle_related_products,0.99
4,14,7,3,4,153482.51147614102,835102.4372479984,4,27,4,high_intent_buyer,high,bundle_related_products,0.9742
7,1,6,1,3,88088.44491204989,347174.9159816699,4,9,2,deal_hunter,high,push_coupon,0.9471
9,15,6,4,13,172642.95545476218,2229189.05140951,5,355,2,loyal_member,high,reengage_catalog,0.99
4,2,7,3,6,264474.88770834473,1528300.249922525,5,266,2,loyal_member,high,reengage_catalog,0.9291
2,18,2,2,5,215942.48035337433,1019648.3755308342,1,153,0,high_intent_buyer,medium,bundle_related_products,0.9696
2,10,6,1,7,165833.2657085207,1222341.5699787901,4,214,1,loyal_member,high,reengage_catalog,0.99
10,19,2,3,12,243636.86507614434,3031004.369267492,0,419,3,loyal_member,medium,reengage_catalog,0.99
7,19,0,5,8,209225.6871747633,1599886.6170214247,1,276,3,loyal_member,medium,reengage_catalog,0.957
9,1,0,0,8,186973.4618485337,1517228.4109751354,0,231,4,loyal_member,medium,reengage_catalog,0.9796
9,15,1,5,13,230020.17580973532,3177800.3539228304,5,399,3,loyal_member,high,reengage_catalog,0.8977
1,18,4,3,2,171311.11523271943,489888.55019993667,3,114,4,deal_hunter,high,push_coupon,0.99
3,0,4,3,8,266072.4326924166,2112018.0777905765,0,247,3,loyal_member,medium,reengage_catalog,0.9682
9,19,4,2,7,219777.34372571507,1490573.649409671,0,187,4,loyal_member,medium,reengage_catalog,0.8774
9,6,7,2,8,173385.88419438395,1689061.624956023,0,143,1,loyal_member,medium,reengage_catalog,0.9482
11,17,6,0,9,285671.6097635627,2929364.948615062,1,371,0,loyal_member,low,reengage_catalog,0.99
2,2,6,4,3,149095.95808741634,524275.728450175,6,0,0,high_intent_buyer,high,bundle_related_products,0.99
1,19,7,5,2,223734.04733487064,415286.3062150822,2,48,1,high_intent_buyer,medium,bundle_related_products,0.9501
3,4,4,2,14,220057.59523453953,3100202.2026738506,3,357,4,loyal_member,high,reengage_catalog,0.99
11,11,2,2,6,188932.33279634995,1113440.32757058,1,81,0,high_intent_buyer,medium,bundle_related_products,0.99
1,16,7,4,7,109010.27718357075,913693.0523634504,6,48,3,high_intent_buyer,high,bundle_related_products,0.9659
7,6,3,3,3,108157.74576967765,90851.87253274804,5,3,4,deal_hunter,high,push_coupon,0.99
3,19,6,4,3,206774.35601697705,456149.9479019207,5,127,3,deal_hunter,high,push_coupon,0.99
2,14,1,1,1,192677.69300077826,534785.6082784116,1,100,2,high_intent_buyer,medium,bundle_related_products,0.8504
5,15,7,4,0,78267.22539237163,224632.96856800196,1,0,1,high_intent_buyer,high,bundle_related_products,0.9895
10,6,6,1,12,135822.83889943233,1593074.1954287428,4,176,0,loyal_member,high,reengage_catalog,0.99
11,11,1,2,6,190441.00168938623,1373218.2946547202,1,203,3,loyal_member,medium,reengage_catalog,0.9707
9,16,4,5,8,144311.62448690247,830799.3554099302,2,69,3,high_intent_buyer,medium,bundle_related_products,0.99
7,0,2,5,8,231763.35743021575,2075310.162227042,6,319,1,loyal_member,high,reengage_catalog,0.99
10,17,3,1,14,208712.2305434448,2915357.262654002,3,441,2,loyal_member,high,reengage_catalog,0.99
5,13,4,0,7,279769.944212488,1923113.6762736053,1,256,2,loyal_member,medium,reengage_catalog,0.99
2,15,3,0,11,336855.71242787363,3879350.4684648123,5,459,3,loyal_member,high,reengage_catalog,0.99
3,12,1,3,1,52311.690050776946,141984.93404418573,5,82,4,deal_hunter,high,push_coupon,0.99
4,17,6,5,6,155414.479704848,736966.176315521,1,68,2,high_intent_buyer,medium,bundle_related_products,0.99
5,15,0,5,0,83283.14067832439,0.0,2,0,2,high_intent_buyer,high,bundle_related_products,0.9512
2,10,2,3,2,142944.7580275813,118813.99356297721,5,0,0,deal_hunter,high,push_coupon,0.99
10,19,7,5,8,178569.7796203793,1306792.8123827486,2,144,3,loyal_member,medium,reengage_catalog,0.9358
2,1,0,2,14,139994.5869928043,1862844.4030756499,1,242,3,loyal_member,medium,reengage_catalog,0.9789
5,5,5,3,0,176851.25518534647,0.0,3,18,0,deal_hunter,high,push_coupon,0.9643
3,14,6,4,1,72437.95353854183,79134.66966373824,2,15,4,high_intent_buyer,high,bundle_related_products,0.99
11,8,4,3,0,140075.24850800587,268849.1369565336,0,45,2,high_intent_buyer,medium,bundle_related_products,0.9767
11,13,7,3,8,144899.38385482735,1334898.7911886582,5,229,3,loyal_member,high,reengage_catalog,0.99
2,3,2,1,6,156609.31415410398,962231.1460705661,1,121,3,high_intent_buyer,medium,bundle_related_products,0.99
8,0,1,1,12,306848.4627017767,3765753.959278056,1,405,1,loyal_member,low,reengage_catalog,0.99
7,7,6,3,8,272254.92083609547,2182326.317587874,5,323,2,loyal_member,high,reengage_catalog,0.9724
11,11,0,1,6,204126.74920793553,1374511.3178558638,4,203,4,loyal_member,high,reengage_catalog,0.99
0,3,6,4,14,199875.26651744,2806059.6680497006,4,316,4,loyal_member,high,reengage_catalog,0.9088
8,10,4,0,4,188509.9323351789,950431.9368301005,3,94,0,high_intent_buyer,high,bundle_related_products,0.99
5,16,7,3,3,126880.56964064857,279004.2639423729,0,109,1,high_intent_buyer,medium,bundle_related_products,0.99
4,18,5,2,3,134927.18677546768,457643.6012313601,6,120,1,deal_hunter,high,push_coupon,0.9426
2,15,0,2,5,243153.7999131239,1003056.7092196343,4,70,3,high_intent_buyer,high,bundle_related_products,0.99
8,3,6,0,2,178964.93928393835,451106.2957466163,6,126,0,deal_hunter,high,push_coupon,0.8233
10,3,1,2,3,82821.45813976832,230105.06145929045,1,33,3,high_intent_buyer,high,bundle_related_products,0.907
7,13,0,0,9,204127.5423196128,1573822.5745062362,6,236,3,loyal_member,high,reengage_catalog,0.99
